selection_index	primary_class_id	primary_class	class_ids	classes	source_kind	source_partition	source_image	dataset_image	calibration_hardlink	label_path	box_count	short_side_640	tilt_deg	size_quartile	angle_bin
659	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\62_2279.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_62_2279__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0659.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_62_2279__r01.txt	1	16.333560	0.369671	2	0-5
660	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0048.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0048__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0660.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0048__r01.txt	1	14.681913	0.444177	1	0-5
661	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0114.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0114__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0661.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0114__r01.txt	1	13.017054	1.236504	1	0-5
662	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0152.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0152__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0662.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0152__r01.txt	1	10.687586	5.586983	0	5-15
663	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0159.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0159__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0663.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0159__r01.txt	1	10.022292	1.169225	0	0-5
664	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0194.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0194__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0664.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0194__r01.txt	1	16.044777	5.957131	2	5-15
665	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0218.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0218__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0665.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0218__r01.txt	1	23.725365	4.105138	3	0-5
666	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0219.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0219__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0666.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0219__r01.txt	1	22.886109	8.357854	3	5-15
667	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0220.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0220__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0667.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0220__r01.txt	1	23.344920	7.091262	3	5-15
668	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0221.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0221__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0668.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0221__r01.txt	1	14.666400	1.094382	1	0-5
669	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0226.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0226__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0669.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0226__r01.txt	1	12.457770	1.112622	0	0-5
670	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0279.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0279__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0670.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0279__r01.txt	1	14.821446	0.535887	1	0-5
671	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0296.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0296__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0671.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0296__r01.txt	1	10.666440	2.202761	0	0-5
672	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0389.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0389__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0672.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0389__r01.txt	1	15.221198	0.924230	2	0-5
673	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0400.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0400__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0673.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0400__r01.txt	1	14.400000	0.000000	1	0-5
674	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0428.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0428__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0674.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0428__r01.txt	1	21.343641	1.128927	3	0-5
675	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0465.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0465__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0675.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0465__r01.txt	1	14.333400	0.818528	1	0-5
676	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0521.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0521__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0676.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0521__r01.txt	1	19.736927	2.132532	3	0-5
677	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0551.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0551__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0677.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0551__r01.txt	1	11.005213	0.000000	0	0-5
678	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0579.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0579__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0678.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0579__r01.txt	1	15.205422	0.465623	2	0-5
679	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0581.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0581__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0679.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0581__r01.txt	1	16.749676	5.636033	2	5-15
680	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0588.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0588__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0680.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0588__r01.txt	1	15.347615	2.619774	2	0-5
681	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0590.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0590__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0681.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0590__r01.txt	1	22.456751	0.658280	3	0-5
682	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0634.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0634__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0682.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0634__r01.txt	1	14.004010	0.444177	1	0-5
683	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0746.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0746__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0683.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0746__r01.txt	1	18.404667	1.722490	2	0-5
684	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0753.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0753__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0684.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0753__r01.txt	1	12.666600	5.012974	0	5-15
685	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0772.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0772__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0685.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0772__r01.txt	1	14.337278	0.779544	1	0-5
686	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_0962.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_0962__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0686.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_0962__r01.txt	1	12.736560	5.754590	1	5-15
687	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_1094.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_1094__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0687.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_1094__r01.txt	1	13.068201	5.397682	1	5-15
688	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_1095.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_1095__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0688.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_1095__r01.txt	1	14.395262	6.294028	1	5-15
689	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_1096.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_1096__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0689.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_1096__r01.txt	1	13.370744	5.028919	1	5-15
690	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_1097.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_1097__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0690.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_1097__r01.txt	1	12.351257	5.806607	0	5-15
691	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_1105.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_1105__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0691.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_1105__r01.txt	1	12.006665	3.215741	0	0-5
692	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_1139.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_1139__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0692.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_1139__r01.txt	1	16.005319	0.970634	2	0-5
693	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_1144.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_1144__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0693.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_1144__r01.txt	1	12.806408	0.609994	1	0-5
694	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_1286.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_1286__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0694.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_1286__r01.txt	1	17.679198	2.143598	2	0-5
695	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_1315.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_1315__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0695.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_1315__r01.txt	1	15.680640	0.384561	2	0-5
696	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_1362.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_1362__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0696.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_1362__r01.txt	1	11.333520	5.511378	0	5-15
697	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_1366.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_1366__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0697.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_1366__r01.txt	1	22.489268	2.024649	3	0-5
698	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_1414.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_1414__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0698.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_1414__r01.txt	1	19.266551	4.733293	3	0-5
699	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_1429.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_1429__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0699.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_1429__r01.txt	1	23.254947	4.019459	3	0-5
700	3	other	3	other	crpd	CRPD_single	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\CRPD\CRPD_single\train\images\66_1437.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\images\train\crpd_CRPD_single_train_66_1437__r01.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\2_Model_Conversion_PC_Simulation\yolov8_obb\model\obb_quant_dataset_800\quant_0700.jpg	D:\Yolo_LPR_RK3568_FPGA_Project\1_PC_Training\datasets\yolo_obb_640\labels\train\crpd_CRPD_single_train_66_1437__r01.txt	1	21.669166	0.584679	3	0-5
